Source,Target,Type,Id,Label,timeset,Weight
100000630718870,100002349781453,Undirected,16806,,,1
100000630718870,100002374011694,Undirected,16807,,,1
100000630718870,100002387787852,Undirected,16808,,,1
100000630718870,100002389787498,Undirected,16809,,,1
100000638332417,100002243135799,Undirected,16810,,,1
100000638332417,100002313877826,Undirected,16811,,,1
100000672067114,100002325131797,Undirected,16812,,,1
100000700807492,100002255516567,Undirected,16813,,,1
100000700807492,100002255979238,Undirected,16814,,,1
100000700807492,100002259596628,Undirected,16815,,,1
100000700807492,100002271986628,Undirected,16816,,,1
100000700807492,100002297045216,Undirected,16817,,,1
100000700807492,100002310697555,Undirected,16818,,,1
100000700807492,100002330355107,Undirected,16819,,,1
100000700807492,100002340112498,Undirected,16820,,,1
100000700807492,100002350807829,Undirected,16821,,,1
100000700807492,100002387787852,Undirected,16822,,,1
100000707728747,100002274233688,Undirected,16823,,,1
100000707728747,100002286452112,Undirected,16824,,,1
100000707728747,100002297045216,Undirected,16825,,,1
100000707728747,100002325131797,Undirected,16826,,,1
100000741607286,100002255979238,Undirected,16827,,,1
100000741607286,100002259596628,Undirected,16828,,,1
100000741607286,100002271986628,Undirected,16829,,,1
100000741607286,100002310697555,Undirected,16830,,,1
100000741607286,100002330355107,Undirected,16831,,,1
100000741607286,100002341874164,Undirected,16832,,,1
100000767347221,100002257388707,Undirected,16833,,,1
100000767347221,100002271986628,Undirected,16834,,,1
100000767347221,100002310697555,Undirected,16835,,,1
100000767347221,100002330355107,Undirected,16836,,,1
100000767347221,100002340112498,Undirected,16837,,,1
100000767347221,100002341874164,Undirected,16838,,,1
100000767347221,100002350807829,Undirected,16839,,,1
100000767347221,100002387787852,Undirected,16840,,,1
100000776480838,100002239038762,Undirected,16841,,,1
100000776480838,100002252284254,Undirected,16842,,,1
100000776480838,100002271986628,Undirected,16843,,,1
100000776480838,100002330355107,Undirected,16844,,,1
100000776480838,100002341874164,Undirected,16845,,,1
100000802515145,100002255516567,Undirected,16846,,,1
100000802515145,100002255979238,Undirected,16847,,,1
100000802515145,100002271986628,Undirected,16848,,,1
100000802515145,100002310697555,Undirected,16849,,,1
100000802515145,100002330355107,Undirected,16850,,,1
100000802515145,100002340112498,Undirected,16851,,,1
100000802515145,100002350807829,Undirected,16852,,,1
100000802515145,100002387787852,Undirected,16853,,,1
100000810267739,100002255333942,Undirected,16854,,,1
100000810267739,100002360862882,Undirected,16855,,,1
100000810842008,100002243297740,Undirected,16856,,,1
100000810842008,100002255516567,Undirected,16857,,,1
100000810842008,100002255979238,Undirected,16858,,,1
100000810842008,100002271986628,Undirected,16859,,,1
100000810842008,100002310697555,Undirected,16860,,,1
100000810842008,100002330355107,Undirected,16861,,,1
100000810842008,100002350807829,Undirected,16862,,,1
100000810842008,100002387787852,Undirected,16863,,,1
100000822557321,100002310697555,Undirected,16864,,,1
100000822557321,100002330355107,Undirected,16865,,,1
100000825108400,100002311751022,Undirected,16866,,,1
100000829176542,100002314689908,Undirected,16867,,,1
100000839306837,100002237995965,Undirected,16868,,,1
100000839306837,100002272853983,Undirected,16869,,,1
100000839306837,100002285711674,Undirected,16870,,,1
100000839306837,100002372902555,Undirected,16871,,,1
100000842450319,100002243297740,Undirected,16872,,,1
100000842450319,100002255516567,Undirected,16873,,,1
100000842450319,100002255979238,Undirected,16874,,,1
100000842450319,100002271986628,Undirected,16875,,,1
100000842450319,100002274233688,Undirected,16876,,,1
100000842450319,100002310697555,Undirected,16877,,,1
100000842450319,100002330355107,Undirected,16878,,,1
100000842450319,100002350807829,Undirected,16879,,,1
100000856074567,100002363950861,Undirected,16880,,,1
100000872354982,100002255516567,Undirected,16881,,,1
100000872354982,100002259596628,Undirected,16882,,,1
100000872354982,100002271986628,Undirected,16883,,,1
100000872354982,100002387787852,Undirected,16884,,,1
100000874365594,100002245140352,Undirected,16885,,,1
100000874365594,100002289631316,Undirected,16886,,,1
100000874365594,100002310697555,Undirected,16887,,,1
100000874365594,100002349781453,Undirected,16888,,,1
100000880162401,100002259596628,Undirected,16889,,,1
100000880162401,100002271986628,Undirected,16890,,,1
100000880162401,100002310697555,Undirected,16891,,,1
100000880162401,100002330355107,Undirected,16892,,,1
100000880162401,100002389787498,Undirected,16893,,,1
100000897706494,100002245140352,Undirected,16894,,,1
100000897706494,100002255516567,Undirected,16895,,,1
100000897706494,100002271986628,Undirected,16896,,,1
100000897706494,100002330355107,Undirected,16897,,,1
100000897706494,100002350807829,Undirected,16898,,,1
100000897706494,100002387787852,Undirected,16899,,,1
100000898300719,100002297045216,Undirected,16900,,,1
100000923233098,100002255516567,Undirected,16901,,,1
100000923233098,100002271986628,Undirected,16902,,,1
100000923233098,100002313877826,Undirected,16903,,,1
100000923233098,100002387787852,Undirected,16904,,,1
100000599506019,100002541648936,Undirected,16905,,,1
100000599506019,100002552672382,Undirected,16906,,,1
100000600931926,100002413682733,Undirected,16907,,,1
100000600931926,100002450423303,Undirected,16908,,,1
100000618135408,100002411968258,Undirected,16909,,,1
100000618135408,100002412234705,Undirected,16910,,,1
100000618135408,100002430367094,Undirected,16911,,,1
100000618135408,100002430657385,Undirected,16912,,,1
100000618135408,100002431423124,Undirected,16913,,,1
100000618135408,100002450423303,Undirected,16914,,,1
100000618135408,100002503767857,Undirected,16915,,,1
100000618135408,100002517444297,Undirected,16916,,,1
100000618135408,100002529699534,Undirected,16917,,,1
100000630718870,100002411968258,Undirected,16918,,,1
100000630718870,100002412234705,Undirected,16919,,,1
100000630718870,100002413682733,Undirected,16920,,,1
100000630718870,100002445155953,Undirected,16921,,,1
100000630718870,100002450423303,Undirected,16922,,,1
100000630718870,100002465358722,Undirected,16923,,,1
100000630718870,100002466530902,Undirected,16924,,,1
100000630718870,100002496337554,Undirected,16925,,,1
100000630718870,100002517444297,Undirected,16926,,,1
100000630718870,100002529699534,Undirected,16927,,,1
100000630718870,100002541648936,Undirected,16928,,,1
100000630718870,100002552672382,Undirected,16929,,,1
100000632298582,100002414282049,Undirected,16930,,,1
100000636407728,100002436926848,Undirected,16931,,,1
100000638332417,100002466530902,Undirected,16932,,,1
100000674115839,100002495499497,Undirected,16933,,,1
100000677703370,100002495499497,Undirected,16934,,,1
100000679003204,100002415249549,Undirected,16935,,,1
100000691659543,100002495499497,Undirected,16936,,,1
100000700807492,100002430367094,Undirected,16937,,,1
100000700807492,100002466530902,Undirected,16938,,,1
100000700807492,100002503767857,Undirected,16939,,,1
100000700807492,100002517444297,Undirected,16940,,,1
100000700807492,100002521951831,Undirected,16941,,,1
100000700807492,100002529699534,Undirected,16942,,,1
100000700807492,100002538016208,Undirected,16943,,,1
100000707728747,100002451619476,Undirected,16944,,,1
100000707728747,100002539282888,Undirected,16945,,,1
100000716153823,100002495499497,Undirected,16946,,,1
100000741607286,100002410955627,Undirected,16947,,,1
100000741607286,100002411968258,Undirected,16948,,,1
100000741607286,100002450423303,Undirected,16949,,,1
100000741607286,100002465358722,Undirected,16950,,,1
100000741607286,100002503767857,Undirected,16951,,,1
100000741607286,100002529699534,Undirected,16952,,,1
100000767347221,100002411968258,Undirected,16953,,,1
100000767347221,100002431423124,Undirected,16954,,,1
100000767347221,100002450423303,Undirected,16955,,,1
100000767347221,100002465358722,Undirected,16956,,,1
100000767347221,100002503767857,Undirected,16957,,,1
100000767347221,100002517444297,Undirected,16958,,,1
100000767347221,100002529699534,Undirected,16959,,,1
100000776480838,100002410955627,Undirected,16960,,,1
100000776480838,100002450423303,Undirected,16961,,,1
100000788002418,100002552672382,Undirected,16962,,,1
100000802515145,100002413682733,Undirected,16963,,,1
100000802515145,100002430367094,Undirected,16964,,,1
100000802515145,100002445155953,Undirected,16965,,,1
100000802515145,100002466530902,Undirected,16966,,,1
100000802515145,100002496337554,Undirected,16967,,,1
100000802515145,100002503767857,Undirected,16968,,,1
100000802515145,100002517444297,Undirected,16969,,,1
100000802515145,100002529699534,Undirected,16970,,,1
100000810842008,100002412234705,Undirected,16971,,,1
100000810842008,100002503767857,Undirected,16972,,,1
100000810842008,100002517444297,Undirected,16973,,,1
100000810842008,100002521951831,Undirected,16974,,,1
100000810842008,100002529699534,Undirected,16975,,,1
100000822557321,100002517444297,Undirected,16976,,,1
100000822557321,100002521951831,Undirected,16977,,,1
100000839306837,100002493087245,Undirected,16978,,,1
100000842450319,100002503767857,Undirected,16979,,,1
100000842450319,100002517444297,Undirected,16980,,,1
100000842450319,100002521951831,Undirected,16981,,,1
100000842450319,100002529699534,Undirected,16982,,,1
100000856074567,100002534018707,Undirected,16983,,,1
100000860374558,100002495499497,Undirected,16984,,,1
100000872354982,100002412234705,Undirected,16985,,,1
100000872354982,100002465358722,Undirected,16986,,,1
100000872354982,100002466530902,Undirected,16987,,,1
100000872354982,100002503767857,Undirected,16988,,,1
100000872354982,100002517444297,Undirected,16989,,,1
100000872354982,100002521951831,Undirected,16990,,,1
100000872354982,100002529699534,Undirected,16991,,,1
100000874365594,100002412234705,Undirected,16992,,,1
100000874365594,100002445155953,Undirected,16993,,,1
100000874365594,100002465358722,Undirected,16994,,,1
100000874365594,100002466530902,Undirected,16995,,,1
100000874365594,100002539282888,Undirected,16996,,,1
100000880162401,100002465358722,Undirected,16997,,,1
100000880162401,100002503767857,Undirected,16998,,,1
100000880162401,100002529699534,Undirected,16999,,,1
100000897706494,100002521951831,Undirected,17000,,,1
100000897970597,100002495499497,Undirected,17001,,,1
100000912028991,100002538432867,Undirected,17002,,,1
100000923233098,100002430367094,Undirected,17003,,,1
100000923233098,100002466530902,Undirected,17004,,,1
100000600931926,100002608960491,Undirected,17005,,,1
100000600931926,100002661236651,Undirected,17006,,,1
100000602539670,100002633667989,Undirected,17007,,,1
100000618135408,100002576251820,Undirected,17008,,,1
100000618135408,100002579098336,Undirected,17009,,,1
100000618135408,100002579464383,Undirected,17010,,,1
100000618135408,100002581886340,Undirected,17011,,,1
100000618135408,100002586997107,Undirected,17012,,,1
100000618135408,100002591656997,Undirected,17013,,,1
100000618135408,100002597082311,Undirected,17014,,,1
100000618135408,100002632408955,Undirected,17015,,,1
100000618135408,100002661236651,Undirected,17016,,,1
100000618135408,100002670249233,Undirected,17017,,,1
100000618135408,100002717239512,Undirected,17018,,,1
100000618135408,100002762996839,Undirected,17019,,,1
100000630718870,100002565369962,Undirected,17020,,,1
100000630718870,100002576251820,Undirected,17021,,,1
100000630718870,100002579464383,Undirected,17022,,,1
100000630718870,100002581886340,Undirected,17023,,,1
100000630718870,100002586997107,Undirected,17024,,,1
100000630718870,100002591656997,Undirected,17025,,,1
100000630718870,100002597082311,Undirected,17026,,,1
100000630718870,100002604574510,Undirected,17027,,,1
100000630718870,100002625412860,Undirected,17028,,,1
100000630718870,100002632237000,Undirected,17029,,,1
100000630718870,100002632408955,Undirected,17030,,,1
100000630718870,100002651474098,Undirected,17031,,,1
100000630718870,100002661236651,Undirected,17032,,,1
100000630718870,100002665399835,Undirected,17033,,,1
100000630718870,100002717239512,Undirected,17034,,,1
100000632298582,100002556019556,Undirected,17035,,,1
100000672067114,100002581886340,Undirected,17036,,,1
100000679003204,100002556019556,Undirected,17037,,,1
100000679003204,100002633667989,Undirected,17038,,,1
100000679003204,100002764627524,Undirected,17039,,,1
100000691659543,100002742607396,Undirected,17040,,,1
100000700807492,100002565369962,Undirected,17041,,,1
100000700807492,100002576251820,Undirected,17042,,,1
100000700807492,100002579464383,Undirected,17043,,,1
100000700807492,100002586997107,Undirected,17044,,,1
100000700807492,100002597082311,Undirected,17045,,,1
100000700807492,100002665399835,Undirected,17046,,,1
100000700807492,100002762996839,Undirected,17047,,,1
100000707728747,100002731295196,Undirected,17048,,,1
100000716153823,100002742607396,Undirected,17049,,,1
100000741607286,100002565369962,Undirected,17050,,,1
100000741607286,100002579464383,Undirected,17051,,,1
100000741607286,100002604574510,Undirected,17052,,,1
100000767347221,100002565369962,Undirected,17053,,,1
100000767347221,100002576251820,Undirected,17054,,,1
100000767347221,100002579464383,Undirected,17055,,,1
100000767347221,100002581886340,Undirected,17056,,,1
100000767347221,100002586997107,Undirected,17057,,,1
100000767347221,100002591656997,Undirected,17058,,,1
100000767347221,100002632237000,Undirected,17059,,,1
100000767347221,100002651474098,Undirected,17060,,,1
100000767347221,100002762996839,Undirected,17061,,,1
100000776480838,100002581886340,Undirected,17062,,,1
100000802515145,100002565369962,Undirected,17063,,,1
100000802515145,100002579464383,Undirected,17064,,,1
100000802515145,100002586997107,Undirected,17065,,,1
100000802515145,100002591656997,Undirected,17066,,,1
100000802515145,100002597082311,Undirected,17067,,,1
100000802515145,100002632408955,Undirected,17068,,,1
100000802515145,100002651474098,Undirected,17069,,,1
100000802515145,100002762996839,Undirected,17070,,,1
100000810267739,100002731295196,Undirected,17071,,,1
100000810842008,100002565369962,Undirected,17072,,,1
100000810842008,100002576251820,Undirected,17073,,,1
100000810842008,100002579098336,Undirected,17074,,,1
100000810842008,100002591656997,Undirected,17075,,,1
100000810842008,100002604574510,Undirected,17076,,,1
100000810842008,100002632408955,Undirected,17077,,,1
100000810842008,100002698309648,Undirected,17078,,,1
100000810842008,100002762996839,Undirected,17079,,,1
100000822557321,100002576251820,Undirected,17080,,,1
100000822557321,100002591656997,Undirected,17081,,,1
100000835392956,100002613589339,Undirected,17082,,,1
100000839306837,100002766399196,Undirected,17083,,,1
100000842450319,100002579464383,Undirected,17084,,,1
100000842450319,100002591656997,Undirected,17085,,,1
100000842450319,100002604574510,Undirected,17086,,,1
100000842450319,100002632408955,Undirected,17087,,,1
100000842450319,100002661236651,Undirected,17088,,,1
100000842450319,100002762996839,Undirected,17089,,,1
100000856074567,100002641120648,Undirected,17090,,,1
100000860374558,100002742607396,Undirected,17091,,,1
100000872354982,100002604574510,Undirected,17092,,,1
100000872354982,100002632237000,Undirected,17093,,,1
100000872354982,100002762996839,Undirected,17094,,,1
100000874365594,100002554787542,Undirected,17095,,,1
100000874365594,100002576251820,Undirected,17096,,,1
100000874365594,100002604574510,Undirected,17097,,,1
100000874365594,100002764653262,Undirected,17098,,,1
100000880162401,100002579098336,Undirected,17099,,,1
100000880162401,100002591656997,Undirected,17100,,,1
100000897706494,100002576251820,Undirected,17101,,,1
100000897706494,100002591656997,Undirected,17102,,,1
100000897706494,100002698309648,Undirected,17103,,,1
100000897970597,100002613589339,Undirected,17104,,,1
100000599506019,100002849902703,Undirected,17105,,,1
100000599506019,100002946060476,Undirected,17106,,,1
100000599506019,100003179578950,Undirected,17107,,,1
100000600931926,100002891456594,Undirected,17108,,,1
100000600931926,100003144071537,Undirected,17109,,,1
100000600931926,100003152342542,Undirected,17110,,,1
100000618135408,100002849902703,Undirected,17111,,,1
100000618135408,100002881580029,Undirected,17112,,,1
100000618135408,100002926346372,Undirected,17113,,,1
100000618135408,100002972373046,Undirected,17114,,,1
100000618135408,100003053304463,Undirected,17115,,,1
100000618135408,100003110712522,Undirected,17116,,,1
100000618135408,100003126883095,Undirected,17117,,,1
100000630718870,100002849902703,Undirected,17118,,,1
100000630718870,100002881580029,Undirected,17119,,,1
100000630718870,100002946060476,Undirected,17120,,,1
100000630718870,100002972373046,Undirected,17121,,,1
100000630718870,100003053304463,Undirected,17122,,,1
100000630718870,100003110712522,Undirected,17123,,,1
100000630718870,100003126883095,Undirected,17124,,,1
100000630718870,100003248545310,Undirected,17125,,,1
100000632298582,100003052813295,Undirected,17126,,,1
100000700807492,100002849902703,Undirected,17127,,,1
100000700807492,100002946060476,Undirected,17128,,,1
100000700807492,100002972373046,Undirected,17129,,,1
100000700807492,100003053304463,Undirected,17130,,,1
100000700807492,100003110712522,Undirected,17131,,,1
100000700807492,100003126883095,Undirected,17132,,,1
100000700807492,100003179578950,Undirected,17133,,,1
100000707728747,100002810739190,Undirected,17134,,,1
100000741607286,100003126883095,Undirected,17135,,,1
100000767347221,100002849902703,Undirected,17136,,,1
100000767347221,100002881580029,Undirected,17137,,,1
100000767347221,100002946060476,Undirected,17138,,,1
100000767347221,100002972373046,Undirected,17139,,,1
100000767347221,100003110712522,Undirected,17140,,,1
100000767347221,100003126883095,Undirected,17141,,,1
100000767347221,100003144071537,Undirected,17142,,,1
100000767347221,100003179578950,Undirected,17143,,,1
100000776480838,100003126883095,Undirected,17144,,,1
100000776480838,100003144071537,Undirected,17145,,,1
100000802515145,100002946060476,Undirected,17146,,,1
100000802515145,100002972373046,Undirected,17147,,,1
100000802515145,100003006382122,Undirected,17148,,,1
100000802515145,100003053304463,Undirected,17149,,,1
100000802515145,100003110712522,Undirected,17150,,,1
100000802515145,100003125835979,Undirected,17151,,,1
100000802515145,100003126883095,Undirected,17152,,,1
100000802515145,100003179578950,Undirected,17153,,,1
100000810267739,100002879122269,Undirected,17154,,,1
100000810842008,100002849902703,Undirected,17155,,,1
100000810842008,100002946060476,Undirected,17156,,,1
100000810842008,100002972373046,Undirected,17157,,,1
100000810842008,100003006382122,Undirected,17158,,,1
100000810842008,100003053304463,Undirected,17159,,,1
100000810842008,100003110712522,Undirected,17160,,,1
100000810842008,100003179578950,Undirected,17161,,,1
100000817622654,100003148952762,Undirected,17162,,,1
100000822557321,100002849902703,Undirected,17163,,,1
100000822557321,100002946060476,Undirected,17164,,,1
100000822557321,100003053304463,Undirected,17165,,,1
100000831705811,100002874199742,Undirected,17166,,,1
100000839306837,100002951224883,Undirected,17167,,,1
100000842450319,100002849902703,Undirected,17168,,,1
100000842450319,100002946060476,Undirected,17169,,,1
100000842450319,100002972373046,Undirected,17170,,,1
100000842450319,100003006382122,Undirected,17171,,,1
100000842450319,100003053304463,Undirected,17172,,,1
100000842450319,100003179578950,Undirected,17173,,,1
100000856074567,100003248545310,Undirected,17174,,,1
100000872354982,100002849902703,Undirected,17175,,,1
100000872354982,100002972373046,Undirected,17176,,,1
100000872354982,100003126883095,Undirected,17177,,,1
100000872354982,100003248545310,Undirected,17178,,,1
100000880162401,100002881580029,Undirected,17179,,,1
100000897706494,100003006382122,Undirected,17180,,,1
100000898300719,100002810739190,Undirected,17181,,,1
100000912028991,100002949355009,Undirected,17182,,,1
100000912028991,100002974036693,Undirected,17183,,,1
100000923233098,100002849902703,Undirected,17184,,,1
100000923233098,100003053304463,Undirected,17185,,,1
100000923233098,100003125835979,Undirected,17186,,,1
100000599506019,100003420752936,Undirected,17187,,,1
100000600931926,100003454194457,Undirected,17188,,,1
100000600931926,100003548974180,Undirected,17189,,,1
100000600931926,100003869599020,Undirected,17190,,,1
100000618135408,100003326935215,Undirected,17191,,,1
100000618135408,100003420752936,Undirected,17192,,,1
100000618135408,100003611573419,Undirected,17193,,,1
100000618135408,100003869599020,Undirected,17194,,,1
100000618135408,100004107304246,Undirected,17195,,,1
100000630718870,100003420752936,Undirected,17196,,,1
100000630718870,100003454194457,Undirected,17197,,,1
100000630718870,100003611573419,Undirected,17198,,,1
100000630718870,100003869599020,Undirected,17199,,,1
100000638332417,100003326935215,Undirected,17200,,,1
100000638332417,100003560846197,Undirected,17201,,,1
100000677703370,100003354125974,Undirected,17202,,,1
100000677703370,100003713349147,Undirected,17203,,,1
100000691659543,100003713349147,Undirected,17204,,,1
100000700807492,100003326935215,Undirected,17205,,,1
100000700807492,100003420752936,Undirected,17206,,,1
100000700807492,100003611573419,Undirected,17207,,,1
100000700807492,100003675263835,Undirected,17208,,,1
100000700807492,100003853963597,Undirected,17209,,,1
100000700807492,100003854360312,Undirected,17210,,,1
100000700807492,100003869599020,Undirected,17211,,,1
100000700807492,100003904693287,Undirected,17212,,,1
100000700807492,100003921780096,Undirected,17213,,,1
100000700807492,100004059737996,Undirected,17214,,,1
100000707728747,100003277167971,Undirected,17215,,,1
100000707728747,100003305222684,Undirected,17216,,,1
100000707728747,100003782963595,Undirected,17217,,,1
100000707728747,100003791096551,Undirected,17218,,,1
100000707728747,100004043072120,Undirected,17219,,,1
100000716153823,100003354125974,Undirected,17220,,,1
100000716153823,100003713349147,Undirected,17221,,,1
100000767347221,100003420752936,Undirected,17222,,,1
100000767347221,100003854360312,Undirected,17223,,,1
100000767347221,100003869599020,Undirected,17224,,,1
100000767347221,100003888509166,Undirected,17225,,,1
100000767347221,100003916170186,Undirected,17226,,,1
100000767347221,100003924680996,Undirected,17227,,,1
100000767347221,100004107304246,Undirected,17228,,,1
100000776480838,100003454194457,Undirected,17229,,,1
100000776480838,100003869599020,Undirected,17230,,,1
100000802515145,100003326935215,Undirected,17231,,,1
100000802515145,100003420752936,Undirected,17232,,,1
100000802515145,100003574731941,Undirected,17233,,,1
100000802515145,100003611573419,Undirected,17234,,,1
100000802515145,100003869599020,Undirected,17235,,,1
100000802515145,100003888509166,Undirected,17236,,,1
100000802515145,100003916170186,Undirected,17237,,,1
100000802515145,100003921780096,Undirected,17238,,,1
100000802515145,100003924680996,Undirected,17239,,,1
100000810842008,100003420752936,Undirected,17240,,,1
100000810842008,100003611573419,Undirected,17241,,,1
100000810842008,100003869599020,Undirected,17242,,,1
100000810842008,100003888509166,Undirected,17243,,,1
100000810842008,100003916170186,Undirected,17244,,,1
100000810842008,100003924680996,Undirected,17245,,,1
100000822557321,100003924680996,Undirected,17246,,,1
100000829176542,100003496404677,Undirected,17247,,,1
100000831705811,100003548149426,Undirected,17248,,,1
100000835392956,100003354125974,Undirected,17249,,,1
100000842450319,100003326935215,Undirected,17250,,,1
100000842450319,100003420752936,Undirected,17251,,,1
100000842450319,100003611573419,Undirected,17252,,,1
100000842450319,100003869599020,Undirected,17253,,,1
100000842450319,100003888509166,Undirected,17254,,,1
100000842450319,100003916170186,Undirected,17255,,,1
100000842450319,100003924680996,Undirected,17256,,,1
100000843188851,100003607816972,Undirected,17257,,,1
100000856074567,100003835960797,Undirected,17258,,,1
100000859871193,100003726754074,Undirected,17259,,,1
100000860374558,100003354125974,Undirected,17260,,,1
100000880162401,100003574731941,Undirected,17261,,,1
100000880162401,100003916170186,Undirected,17262,,,1
100000897706494,100003611573419,Undirected,17263,,,1
100000897706494,100003853963597,Undirected,17264,,,1
100000897706494,100003854360312,Undirected,17265,,,1
100000897706494,100003888509166,Undirected,17266,,,1
100000897706494,100003924680996,Undirected,17267,,,1
100000897970597,100003713349147,Undirected,17268,,,1
100000898300719,100003782963595,Undirected,17269,,,1
100000898300719,100004043072120,Undirected,17270,,,1
100000600931926,100005647209804,Undirected,17271,,,1
100000607703192,100004249685640,Undirected,17272,,,1
100000607703192,100005207473576,Undirected,17273,,,1
100000618135408,100004317190972,Undirected,17274,,,1
100000618135408,100005894858656,Undirected,17275,,,1
100000618135408,100006826684608,Undirected,17276,,,1
100000630718870,100005894858656,Undirected,17277,,,1
100000636407728,100005451790761,Undirected,17278,,,1
100000638332417,100005088156918,Undirected,17279,,,1
100000674115839,100006036463865,Undirected,17280,,,1
100000674115839,100006172444215,Undirected,17281,,,1
100000677703370,100006172444215,Undirected,17282,,,1
100000691659543,100006036463865,Undirected,17283,,,1
100000691659543,100006172444215,Undirected,17284,,,1
100000697028683,100005207473576,Undirected,17285,,,1
100000700807492,100006826684608,Undirected,17286,,,1
100000707728747,100004213416372,Undirected,17287,,,1
100000707728747,100004223794199,Undirected,17288,,,1
100000707728747,100004369873978,Undirected,17289,,,1
100000707728747,100006211565577,Undirected,17290,,,1
100000716153823,100006172444215,Undirected,17291,,,1
100000741607286,100004279411045,Undirected,17292,,,1
100000767347221,100004317190972,Undirected,17293,,,1
100000767347221,100005647209804,Undirected,17294,,,1
100000767347221,100005894858656,Undirected,17295,,,1
100000776480838,100004317190972,Undirected,17296,,,1
100000776480838,100005647209804,Undirected,17297,,,1
100000802515145,100005763635494,Undirected,17298,,,1
100000802515145,100005894858656,Undirected,17299,,,1
100000802515145,100006826684608,Undirected,17300,,,1
100000810842008,100004238313682,Undirected,17301,,,1
100000810842008,100004749308880,Undirected,17302,,,1
100000810842008,100005894858656,Undirected,17303,,,1
100000810842008,100006826684608,Undirected,17304,,,1
100000811913876,100005207473576,Undirected,17305,,,1
100000811913876,100006087660501,Undirected,17306,,,1
100000822557321,100005767563111,Undirected,17307,,,1
100000835392956,100006036463865,Undirected,17308,,,1
100000839306837,100004249685640,Undirected,17309,,,1
100000839306837,100006665768869,Undirected,17310,,,1
100000840696789,100005419274499,Undirected,17311,,,1
100000842450319,100004238313682,Undirected,17312,,,1
100000842450319,100005763635494,Undirected,17313,,,1
100000842450319,100005894858656,Undirected,17314,,,1
100000842450319,100006826684608,Undirected,17315,,,1
100000856074567,100005084764785,Undirected,17316,,,1
100000859871193,100004420833072,Undirected,17317,,,1
100000859871193,100004675175126,Undirected,17318,,,1
100000859871193,100005350116903,Undirected,17319,,,1
100000859871193,100005624732388,Undirected,17320,,,1
100000859871193,100006558334279,Undirected,17321,,,1
100000860374558,100006172444215,Undirected,17322,,,1
100000880162401,100004317190972,Undirected,17323,,,1
100000880162401,100004552264767,Undirected,17324,,,1
100000897706494,100005767563111,Undirected,17325,,,1
100000897706494,100006384997471,Undirected,17326,,,1
100000897970597,100006172444215,Undirected,17327,,,1
100000898300719,100004213416372,Undirected,17328,,,1
100000898300719,100004369873978,Undirected,17329,,,1
100000898300719,100006211565577,Undirected,17330,,,1
100000924163414,100001108811861,Undirected,17331,,,1
100000924163414,100001123204703,Undirected,17332,,,1
100000924961212,100000946639315,Undirected,17333,,,1
100000924961212,100000959395450,Undirected,17334,,,1
100000924961212,100001022821727,Undirected,17335,,,1
100000946639315,100000959395450,Undirected,17336,,,1
100000946639315,100001022821727,Undirected,17337,,,1
100000949330022,100001058764697,Undirected,17338,,,1
100000949330022,100001062252570,Undirected,17339,,,1
100000949330022,100001091687101,Undirected,17340,,,1
100000949330022,100001104996933,Undirected,17341,,,1
100000949330022,100001118974118,Undirected,17342,,,1
100000949330022,100001125136179,Undirected,17343,,,1
100000953946345,100001091687101,Undirected,17344,,,1
100000953946345,100001125136179,Undirected,17345,,,1
100000959395450,100001022821727,Undirected,17346,,,1
100000960586800,100000987429985,Undirected,17347,,,1
100000960586800,100001123204703,Undirected,17348,,,1
100000960586800,100001136374252,Undirected,17349,,,1
100000960586800,100001169124719,Undirected,17350,,,1
100000963260959,100001091687101,Undirected,17351,,,1
100000987071612,100001023457031,Undirected,17352,,,1
100000987071612,100001026317812,Undirected,17353,,,1
100000987429985,100001136374252,Undirected,17354,,,1
100000987429985,100001169124719,Undirected,17355,,,1
100000991364918,100001062252570,Undirected,17356,,,1
100000991364918,100001125136179,Undirected,17357,,,1
100000997364409,100001123204703,Undirected,17358,,,1
100001023457031,100001026317812,Undirected,17359,,,1
100001023457031,100001043490715,Undirected,17360,,,1
100001026317812,100001043490715,Undirected,17361,,,1
100001029520662,100001091821306,Undirected,17362,,,1
100001029520662,100001104446238,Undirected,17363,,,1
100001043490715,100001098470334,Undirected,17364,,,1
100001045554195,100001125136179,Undirected,17365,,,1
100001058764697,100001104996933,Undirected,17366,,,1
100001058764697,100001118974118,Undirected,17367,,,1
100001060227707,100001062252570,Undirected,17368,,,1
100001060227707,100001091687101,Undirected,17369,,,1
100001062252570,100001091687101,Undirected,17370,,,1
100001062252570,100001095919345,Undirected,17371,,,1
100001062252570,100001104996933,Undirected,17372,,,1
100001062252570,100001111418817,Undirected,17373,,,1
100001062252570,100001125136179,Undirected,17374,,,1
100001091687101,100001111418817,Undirected,17375,,,1
100001091821306,100001104446238,Undirected,17376,,,1
100001091821306,100001162957180,Undirected,17377,,,1
100001104996933,100001118974118,Undirected,17378,,,1
100001111418817,100001125136179,Undirected,17379,,,1
100001123204703,100001169124719,Undirected,17380,,,1
100000924163414,100001172758599,Undirected,17381,,,1
100000924163414,100001279492993,Undirected,17382,,,1
100000924163414,100001295257840,Undirected,17383,,,1
100000924163414,100001325396579,Undirected,17384,,,1
100000924961212,100001239414049,Undirected,17385,,,1
100000924961212,100001246363134,Undirected,17386,,,1
100000924961212,100001257850847,Undirected,17387,,,1
